DesignID,D_reg,A_reg,G_reg,D_scaled,A_scaled,G_scaled
FCCD_k10_nc5_rf1_ra3,1.833282072120106,2402.103907501248,1303.6650852074927,6.7360010681067,70.9795405003608,41.135779656634746
RCCD_k3_nc5_rf1_ra3,19.167291314180385,0.8205209228500782,0.48188564109445453,19.615496251722746,0.7858207097757456,0.47950084383960295
RCCD_k4_nc5_rf1_ra3,31.555728215459233,0.7616074647183029,0.4030091613472245,32.327909078355134,0.7217312911001703,0.41500109075811165
RCCD_k5_nc5_rf1_ra3,55.00675855665309,0.6359098493490446,0.3018822627469116,56.410187613748825,0.5901356596366534,0.3056147293644812
RCCD_k6_nc5_rf1_ra3,100.34709729591354,0.46305435639589015,0.22399553873341563,102.8678311281405,0.4241655924877292,0.21537865411051554
RCCD_k7_nc5_rf1_ra3,38.90099690294821,300.71872050555965,410.46312342575993,62.68806673259326,2.1966874381435035,2.8181660997419664
RCCD_k8_nc5_rf1_ra3,21.411290765199603,800.6655871010562,667.0875177439295,62.58625675554306,3.077118205439483,2.1267005525854548
RCCD_k9_nc5_rf1_ra3,11.561846383029085,1500.5671981275045,1079.2881755434526,68.4515691998954,3.183877736218434,2.021847733452514
RCCD_k10_nc5_rf1_ra3,6.359483818441241,2400.4171632979437,1255.091056200524,82.8473956729208,2.772123014575106,1.3818144945819397
SCCD_k3_nc5_rf1_ra3,20.014943947287755,0.8056615621254716,0.47110936137596193,20.507767948497406,0.7694749105734964,0.43954585537739604
SCCD_k4_nc5_rf1_ra3,31.555728215459233,0.7616074647183029,0.3759693543823702,32.327909078355134,0.7217312911001703,0.37948134266194355
SCCD_k5_nc5_rf1_ra3,51.29194767837871,0.6623479295961321,0.3000740419925885,52.483823318459464,0.617220709025757,0.31508127313676637
SCCD_k6_nc5_rf1_ra3,86.55718820283275,0.55193514973629,0.24846365100634746,88.49055124029383,0.49643376255263494,0.20343346484327499
SCCD_k7_nc5_rf1_ra3,30.25274770771,300.8604400571236,442.9188330885577,45.36434885780803,3.8443487860864107,4.593088908210522
SCCD_k8_nc5_rf1_ra3,15.221201375065176,800.8545467992438,715.2782613501638,35.809521593988656,8.068100502401357,5.288663050993883
SCCD_k9_nc5_rf1_ra3,7.559552873113847,1500.789324949875,856.4471699682796,28.4546805070501,13.0806083035576,7.831548971320572
SCCD_k10_nc5_rf1_ra3,3.849219583882979,2400.662987951851,1335.728662062818,23.0757184817348,18.652869473801516,11.026902931154062
FCCD_k3_nc7_rf1_ra3,10.746986756734126,1.0779641360523418,0.6098439435831253,10.89855954181319,1.0603412191420267,0.6193381021333961
FCCD_k4_nc7_rf1_ra3,16.008956550456286,1.1420201829420684,0.49626168950256727,16.25525056648397,1.1181998894863387,0.54610550132115
FCCD_k5_nc7_rf1_ra3,25.944171171587364,1.1649811103223562,0.38028408522939783,26.452149954099795,1.1221719992974861,0.3578481438350601
FCCD_k6_nc7_rf1_ra3,44.48575973948365,1.1922807541267741,0.32150378868944557,45.725542386316235,1.1045156884358804,0.3088378205152757
FCCD_k7_nc7_rf1_ra3,14.363399380078377,301.73445222075014,431.05340715386825,19.66837821791222,10.077315926501875,11.273329605802896
FCCD_k8_nc7_rf1_ra3,7.181910629888709,801.9165068503941,599.2879395365528,13.732760153693219,24.473802435387487,19.168170222137295
FCCD_k9_nc7_rf1_ra3,3.575186379227284,1502.0400693794866,1168.5473147322339,9.550737358256207,44.73097849886956,34.467285389783775
FCCD_k10_nc7_rf1_ra3,1.8343166835350606,2402.103119938043,1575.432339127762,6.741971386995426,70.91870204714714,37.84480801739611
