DesignID,Dcritical,Acritical,Gcritical
FCCD_k4_nc5_rf3_ra2,30.154534518188044,1.0497812748551303,0.30614296826172693
FCCD_k5_nc5_rf3_ra2,52.732403825707735,1.224811225284135,0.31618323678153903
FCCD_k6_nc5_rf3_ra2,95.2713681038842,1.4138613441773826,0.3563309314105065
RCCD_k3_nc5_rf3_ra2,28.269106514172485,0.5497917809923235,0.21978843283323268
RCCD_k4_nc5_rf3_ra2,52.78710128688256,0.48828125000000006,0.19738046728775444
RCCD_k5_nc5_rf3_ra2,101.41779789608516,0.40497431092614744,0.18679533935454876
RCCD_k6_nc5_rf3_ra2,199.4777257368504,0.28553769213381575,0.13447533848943227
SCCD_k3_nc5_rf3_ra2,29.204784023865713,0.5398148148148147,0.22664665319354696
SCCD_k4_nc5_rf3_ra2,52.78710128688256,0.48828125000000006,0.19832119337337842
SCCD_k5_nc5_rf3_ra2,95.7866037429523,0.4289942528735633,0.1949912183279776
SCCD_k6_nc5_rf3_ra2,175.78698956563392,0.37472993827160567,0.19486486036167325
FCCD_k3_nc7_rf3_ra2,18.399767172167568,0.8620555208983156,0.28693585905752605
FCCD_k4_nc7_rf3_ra2,30.427539235490027,1.0380521091811417,0.2970176910410563
FCCD_k5_nc7_rf3_ra2,53.00199370246391,1.2178469016645685,0.3308243670213515
FCCD_k6_nc7_rf3_ra2,95.57303189557602,1.4092648720414442,0.3616855024015951
RCCD_k3_nc7_rf3_ra2,29.23194844319033,0.47359512059651543,0.22047006878940534
RCCD_k4_nc7_rf3_ra2,53.98457456213493,0.4168526785714286,0.17693763145673178
RCCD_k5_nc7_rf3_ra2,102.98287055350717,0.34288722911056907,0.13302901276439347
RCCD_k6_nc7_rf3_ra2,201.23564878730804,0.2506022365629425,0.10494695263848727
SCCD_k3_nc7_rf3_ra2,30.20416280027703,0.4636243386243385,0.2029977103402152
SCCD_k4_nc7_rf3_ra2,53.98457456213493,0.4168526785714286,0.17450461088713215
SCCD_k5_nc7_rf3_ra2,97.3337045038377,0.360422824302135,0.1402899625467109
SCCD_k6_nc7_rf3_ra2,177.91214145114216,0.3080632716049381,0.13935922557487634
