DesignID,k,family,nc,rf,ra,alpha,N,Nf,Na,Nc,lambda,lambda_eff,Dcrit,Acrit,Gcrit,Deff,Aeff,Geff
RCCD_k4_nc7_rf1_ra1,4,RCCD,7,1,1,2,31,16,8,7,0.01,0.27666666666666667,22.169591746373428,0.806700018941424,0.5770827580450708,0.3491146409252987,0.40348329217220436,0.3329849113261841
RCCD_k5_nc7_rf1_ra1,5,RCCD,7,1,1,2.378414230005442,49,32,10,7,0.01,0.5074135916642495,40.71939692763283,0.6417194801850247,0.4455726538964117,0.34373049515046,0.40547198448526556,0.3332850156815985
RCCD_k6_nc7_rf1_ra1,6,RCCD,7,1,1,2.8284271247461903,51,32,12,7,0.01,0.635357142857143,46.96754445575459,0.7581178324035127,0.5887307276096866,0.3401131465637255,0.37759172998643986,0.33381963904218126
RCCD_k7_nc7_rf1_ra1,7,RCCD,7,1,1,3.363585661014858,53,32,14,7,0.01,0.8676088663849406,41.822621870150904,4.216545689702874,16.358699573146563,0.3374105693242099,0.33814144676790703,0.3061360459258626
RCCD_k8_nc7_rf1_ra1,8,RCCD,7,1,1,4,55,32,16,7,0.01,1.2922222222222224,37.96561348071333,6.898053384461659,16.68902530597991,0.3356912798115453,0.3348841602636135,0.29904029045514474
RCCD_k9_nc7_rf1_ra1,9,RCCD,7,1,1,4.756828460010884,57,32,18,7,0.01,2.0742351829024455,37.43426817725773,7.834334958454656,13.261098604444353,0.3347316620050169,0.33404104400626816,0.30821753599768376
RCCD_k10_nc7_rf1_ra1,10,RCCD,7,1,1,5.656854249492381,59,32,20,7,0.01,3.52409090909091,41.03609301789591,7.260812277216842,9.537856008255778,0.3342051894256017,0.333744412532209,0.3202833125970472
SCCD_k3_nc7_rf1_ra1,3,SCCD,7,1,1,1.7320508075688772,21,8,6,7,0.01,0.165,13.156687107143561,0.8973468205548464,0.64649366419036,0.3579673785109591,0.40427685521335666,0.33260608868760266
SCCD_k4_nc7_rf1_ra1,4,SCCD,7,1,1,2,31,16,8,7,0.01,0.27666666666666667,22.169591746373428,0.806700018941424,0.577195983566509,0.3491146409252987,0.40348329217220436,0.3329195914152883
SCCD_k5_nc7_rf1_ra1,5,SCCD,7,1,1,2.23606797749979,49,32,10,7,0.01,0.470952380952381,38.39418058017606,0.668208329194262,0.5224795427109603,0.3241023123494305,0.38939842522949114,0.28422680086311025
SCCD_k6_nc7_rf1_ra1,6,SCCD,7,1,1,2.449489742783178,51,32,12,7,0.01,0.5067857142857143,41.05686485621481,0.8225976418668428,0.6158643355755725,0.2973112530386492,0.34799397579254204,0.31911229085872306
SCCD_k7_nc7_rf1_ra1,7,SCCD,7,1,1,2.6457513110645907,53,32,14,7,0.01,0.5436111111111112,32.33828320958236,6.390330551120768,23.60613946262803,0.26089417785880553,0.22311660538891065,0.21214767504617016
SCCD_k8_nc7_rf1_ra1,8,SCCD,7,1,1,2.8284271247461903,55,32,16,7,0.01,0.5811111111111112,24.300881262290808,14.637648201951144,33.05597825430804,0.21486796033549907,0.15781557141133498,0.15097695601439595
SCCD_k9_nc7_rf1_ra1,9,SCCD,7,1,1,3,57,32,18,7,0.01,0.619090909090909,18.262290720669032,25.041510732854533,42.483194389115,0.16329868921177754,0.10450605223204441,0.09620988240779291
SCCD_k10_nc7_rf1_ra1,10,SCCD,7,1,1,3.1622776601683795,59,32,20,7,0.01,0.6574242424242425,13.97226121793896,37.2007318162812,48.8400373363221,0.11379256317137347,0.06513999616818904,0.06254737473605407
FCCD_k3_nc10_rf1_ra1,3,FCCD,10,1,1,1,24,8,6,10,0.01,0.10800000000000001,7.773591423568395,1.768007630113895,3.06253222568812,0.2115040147150084,0.20518947117114394,0.07021239718036194
FCCD_k4_nc10_rf1_ra1,4,FCCD,10,1,1,1,34,16,8,10,0.01,0.18266666666666667,12.199265189420931,2.0690878959045462,5.25178215200035,0.19210737549345608,0.15731085184062246,0.03658945581783432
